pair,x,y,z,offset,residue,data_number,baseline
S1E1,125.3305109376871,305.9334913155004,-5.912774529508624,-51.884013303762515,[2.02042501e-07],40,330.66296887167437
S1W1,-175.0701953779379,216.3202646766938,-10.789307533578068,80.95714124347636,[3.15490119e-07],40,278.4967493105051
E1W1,-300.4007063156251,-89.61322663880638,-4.876533004069595,132.84115454723909,[2.01207534e-07],40,313.5201673221107
S2E2,76.14527503318659,236.13950171159735,-3.4422697978169907,51.63954127432888,[2.32986668e-09],16,248.1366889434976
S2W2,-63.341946746707265,165.7561216345421,-0.17548142994270677,13.558613308761295,[1.68980062e-09],16,177.44668176869374
E2W2,-139.48697490719204,-70.38035602174088,3.2640490349060425,68.34068201718469,[9.92237942e-07],56,156.2711256074163
E1W1,-300.39866712269225,-89.61188735174096,-4.871154727521141,202.72037058657605,[7.14354176e-07],84,313.5177470450606
E1W1,-300.4003638514899,-89.61241713323884,-4.871009395082524,202.72169754667487,[1.29737445e-05],116,313.5195219425675
E1E2,26.95155343409059,2612.569479085938,-1916.4899211950885,1656.505439041662,[],4,3240.2437080142963
E1E2,-54.939871068999786,-36.21879168858926,3.1010022274734226,25.90298217776414,[9.63463018e-09],20,65.87720788918226
S1E1,125.34426496008138,305.9295894131842,-5.899602345186167,-51.887903712725404,[9.88032377e-07],124,330.66433697139746
S1W2,-69.09307028060279,199.33331592794073,0.46789254587213236,42.17779563019215,[4.44142361e-10],20,210.96881789274698
E1W2,-194.42882153295355,-106.59981757944743,6.372028317321424,130.61297433960783,[4.52850651e-08],20,221.825811157181
S1W2,-69.09231061137206,199.3380885442089,0.47385499984250146,78.77708494229842,[3.49753662e-08],40,210.97309181181862
E1W2,-194.42305641883578,-106.60812411892952,6.378407123352474,94.08754222550293,[2.2238971e-08],40,221.82493338853982
S1E1,125.33156048242614,305.9293309207961,-5.915044778104061,-125.00993596244064,[1.95506574e-07],48,330.65955804321305
E1W2,-194.4220117292053,-106.59229629620206,6.389929813282659,133.8732042446384,[5.04108133e-08],48,221.81674300545316
S2E2,76.13977385105237,236.13377704484972,-3.440216592669202,-55.45787646816606,[1.34345318e-08],25,248.12952447010548
S2W1,-169.32496869136293,182.73976988916772,-11.428801130792309,85.02011234090855,[3.03012236e-08],25,249.39002790160677
E2W1,-245.46474254241525,-53.39400715568188,-7.988584538123263,140.47798880907467,[7.90380996e-09],25,251.33180720807692
S1S2,-5.743874258616775,33.579036103050875,0.6427665837370711,-4.899651416411164,[1.26005161e-10],6,34.0728176995969
S1S2,-5.772854217209822,33.59456233033166,1.1241269819136654,-5.372640877075728,[],4,34.105485269251965
S1S2,-2.0944871615590133,-0.23635338364657654,-2.026554925207899,-2.923980891999999,[],1,2.9239808919999994
S1S2,-2.3559334328040897,-0.11733921519319465,-2.660053028237868,-3.555288025499997,[],1,3.5552880254999972
S1S2,-5.7465584157943566,33.580886324438396,0.6236891982954624,-4.875564504680526,[],4,34.074739150535855
S1S2,-5.7438047675532555,12.242004066260142,-13.876165253260247,5.664854668686565,[],3,19.375394677319075
S1E1,125.32715123722123,305.9314244685307,-5.920008412126236,-88.43952261953021,[7.48518386e-09],5,330.65991262047663
S1E1,7.864388135578869,0.8874605584932276,7.60931592344586,10.978974260499998,[],1,10.9789742605
S1E2,70.39444494096286,269.71271290375495,-2.7999258177804904,-59.30824319791196,[4.54269582e-09],5,278.76184273503907
S1E2,3.9334362896318513,0.4438704583515918,3.80585989355577,5.491221317499995,[],1,5.491221317499995
S1E2,-1.9378818174777717,-0.09651780837006028,-2.188036523091996,-2.924415403499992,[],1,2.924415403499992
S1E2,4.411994204286541,0.3794361247730593,3.5862362938833146,5.698311626,[],1,5.698311626
S1W1,-175.07094956346054,216.31743243282477,-10.788479372243273,80.12506362607314,[3.3709581e-09],6,278.4949914137537
S1W1,-12.631635546497769,-1.4254228229228523,-12.221943251794418,-17.634226482999996,[],1,17.634226483
S1W1,-12.198030475896395,-0.6075330070938283,-13.772633578753673,-18.407783123999995,[],1,18.40778312399999
S1W1,42.33663186768541,59.98041124157704,-12.807045013334083,-1.7957417098699402,[],2,74.52556965620714
S1W1,-175.06730286706147,117.13599075124482,-78.24546161330983,129.18138838585355,[],3,224.7037007383347
S2E1,131.07146274950102,272.35237442824314,-6.562062293666855,-83.54068955145647,[6.28170961e-09],5,302.3220218004996
S2E1,9.95887529713788,1.1238139421398041,9.635870848653758,13.902955152499995,[],1,13.902955152499995
S2E2,76.13875645324302,236.13366286346752,-3.4419796993207967,-54.40941012983865,[3.616796e-09],5,248.1291280680576
S2E2,6.0279234511908655,0.6802238419981683,5.832414818763669,8.415202209499993,[],1,8.415202209499995
S2E2,0.41805161532631796,0.020821406823134374,0.4720165051458724,0.6308726220000053,[],1,0.6308726220000053
S2E2,7.005843697385483,0.6025098992013693,5.6946155805071745,9.048398239499996,[],1,9.048398239499994
S2W1,-169.32707530484373,182.7383963297741,-11.43124595598016,85.02471504248405,[2.6819385e-09],6,249.39056379216902
S2W1,-10.537148384938757,-1.189069439276276,-10.195388326586519,-14.710245590999998,[],1,14.710245591
S2W1,-9.84209704309231,-0.4901937919006336,-11.112580550515807,-14.852495098499997,[],1,14.852495098499997
S2W1,30.1891778810578,40.749635915786804,-5.292402871434511,2.4813890349108405,[],2,50.98949712006287
S2W1,-169.32349809950802,104.89398668498448,-64.36929636004943,123.51653371716677,[],3,209.32415475814457
S2W2,-63.34733586982949,165.75313565503663,-0.17137789348817023,50.54107228902842,[1.987418e-09],6,177.44581232495835
S2W2,-63.34624739870573,165.7521139888189,-0.17898083961507893,50.54849400213969,[],4,177.44447690869782
S2W2,6.604382437295067,0.745274625979956,6.390177033262164,9.219960095499998,[],1,9.219960095499998
S2W2,4.60599472448809,0.2294053807420841,5.200567233488993,6.9508067,[],1,6.950806700000001
S2W2,-63.344363656343305,165.75611276260588,-0.1609170689029753,50.52499957626286,[],4,177.447522438325
S2W2,-63.34960604099207,83.3954432446872,-56.20471858156038,91.28714081657252,[],3,118.85681692843345
E1W1,-300.3980183410715,-89.61399466406291,-4.868336554964433,168.56443191714214,[8.11079594e-10],5,313.5176839728596
E1W1,-300.39796357560414,-89.61153175602134,-4.872817317818923,168.57353467309156,[],4,313.5169971351525
E1W1,-24.348619364555347,-10.520445376291564,-22.92825011946178,-35.06051467700001,[],1,35.060514677000015
E2W1,-245.4653120448142,-53.39528309928745,-7.988419149311682,139.43315249552566,[8.76475311e-11],5,251.33262922870986
E2W1,-245.4555822107424,-53.39408604837199,-7.98139869136914,139.4200104199837,[],4,251.32264917517094
E2W1,-22.618944741317897,-73.5985847384947,9.993238769303094,-21.025998431878286,[],2,77.64169728838029
E2W1,-24.02888969972151,-2.268374672456574,-19.007179827986057,-30.721424915999993,[],1,30.72142491599999
E2W1,7.160785146261603,3.73509276777745,21.00436408773622,22.503579107000007,[],1,22.503579107000007
E2W1,-22.921095830131875,-1.9712382597618496,-18.631136387652845,-29.603743976499995,[],1,29.603743976499995
S2E1,2.9549178950965924,2.352660823020805,27.860085497081155,28.114958947500003,[],1,28.114958947500007
S2E1,131.05826570008966,272.36728627073313,-6.0475397734391265,25.659076725748207,[],4,302.31900432508394
S2E1,1.727253014320853,-0.10054541379606896,-5.90278957142438,-6.181947832415704,[],2,6.151132991590436
S2E1,166.6890284479618,28.041656220347264,-35.87099774538136,7.357533296695209,[],2,172.79552994147363
S2E2,4.0148866998351735,3.1965919131775826,37.853872997322455,38.2001729835,[],1,38.2001729835
S2E2,76.17863913362802,236.11106416655355,-4.129758598895961,52.72722658471551,[],4,248.13035805438852
S2E2,-30.577118921960114,13.044270256672478,10.425477660260311,12.620384248053517,[],2,34.83968674574139
S2E2,112.77310032846489,16.573389466827443,-11.99524727804588,17.006730031259636,[],2,114.61385323500218
E1W1,0.7862755569042132,0.6260206762079725,7.413303860647677,7.481123262500001,[],1,7.4811232625000015
E1W1,-300.38945878059724,-89.63812212004459,-4.847675867967226,58.827041654220785,[1.41974886e-08],6,313.51605994753925
E1W1,-235.45870728424802,-160.2260708553751,-69.60721476976036,11.058690315850711,[],2,293.1865634126578
E1W1,-297.9293174398279,-102.01118961355525,15.11436093406121,35.536671385173435,[],3,315.2722710657877
E1W1,-288.58001214878124,-49.644845644515314,67.7198738570041,-7.231208262056953,[],2,300.54785879468017
E2W1,-0.2736932478343639,-0.2179104139488052,-2.5804836395936244,-2.6040907734999985,[],1,2.6040907734999985
E2W1,-245.44858463499958,-53.42312177147793,-7.958902889409366,32.93090497233483,[3.20506392e-08],6,251.32127202912562
E2W1,-190.6733864162515,-113.00480312990332,-62.53179084991346,-7.433465298561586,[],2,230.29687510855786
E2W1,-234.66408402928442,-38.17657889099547,43.84412338966857,-16.880404996621422,[],2,241.75812429974704
S2W1,2.314961753984228,-1.411873191070874,-15.981747046997011,-16.210141039000003,[],1,16.210141039
E2W1,3.8702237617123245,-2.3604127209456838,-26.718772812773246,-27.100608864000005,[],1,27.100608864000005
E1E2,-54.886444596714675,-66.07773334053707,-17.341048867912694,-8.275573153611042,[],4,87.63275996869373
S1S2,-5.745361165768271,33.59699257514325,0.6667730585739378,174.66187881381222,[6.09603358e-09],9,34.09122572350529
S1E1,125.33211632702717,305.90563901320684,-5.949038776264814,54.660178281396156,[5.41989657e-09],9,330.6384587815691
S1E2,70.3957870580697,269.6939300186174,-2.8261358725344508,80.5421899163731,[3.66416103e-09],9,278.7442730683126
S1W1,-175.07128319473688,216.31978876359335,-10.794736898756696,113.49977548748898,[1.8857818e-10],9,278.4972738733555
S2E1,131.07747749279613,272.308646438064,-6.615811834837743,-120.00170053241729,[1.58580127e-09],9,302.28640888574364
E1W1,-300.403399521764,-89.58585024961151,-4.8456981224892886,58.83959720608952,[7.19027186e-09],9,313.51444591832234
S2W1,-169.3897073205493,182.77996143475346,-10.115246496642357,10.619109748988038,[],4,249.40670692649618
S2W1,-209.08044797777535,99.03865938730652,-10.925006362556843,1.6826399427383194,[],2,231.60882009078162
S1E1,125.33499271777845,305.9308701421116,-5.920569368813489,-15.124466816940782,[1.61944116e-07],53,330.66238196554207
S1W1,-175.07394960409118,216.3184826551615,-10.78927105948111,-98.86042890352245,[1.34076202e-07],53,278.49772375766776
S2E1,131.06238712463966,272.37698033008166,-6.586280412581118,62.79011331430914,[7.38364509e-09],6,302.3407809446416
S2E1,141.49572891199966,220.21057667862178,77.6075879607656,-35.44448851293858,[],3,273.0140602433458
S2E2,76.12151297904197,236.1619799815156,-3.4750533911394967,88.68624999619581,[2.12677306e-08],6,248.15124727286684
S2E2,80.13666481521715,749922.0940107503,509995.08502441144,-648148.7970511871,[],4,906905.8056140176
S2W2,-68.75134949882693,-3455192.404282062,-2350572.831947608,2987027.117999269,[],4,4178940.9176997705
E2W2,-139.50090975689412,-70.37072538348397,3.3043025990911907,34.57257653603104,[5.08765291e-06],68,156.2800730408877
S2W1,-70.70671019237938,-14.561613746016898,16.055527997858206,-40.804623946925474,[],2,73.9544416543545
S2W1,-169.32421395297243,182.7384291259668,-11.427089695165549,48.869381442284705,[1.75575037e-05],26,249.38845460269272
S2W2,-14.115502597678052,-0.870042038645955,-8.712894683717364,-16.279603166873038,[],2,16.6108073405123
S2W2,-63.343983071068244,165.75436708657395,-0.17072131194761653,12.92870509475749,[4.1914911e-07],32,177.44576508146042
W1W2,56.5912075947014,13.691571707370976,-24.76842268157566,24.525020780052436,[],2,63.2732066121029
W1W2,105.98019423342376,-16.984932568425304,11.260191467260121,-35.94627495678633,[1.79152007e-08],12,107.92164479837925
W1W2,105.98103709221579,-16.98457633831466,11.255932748721499,-35.940825328859944,[2.10790871e-07],25,107.92197217701963
E2W1,-245.4681148285356,-53.393886035313635,-7.997896470016954,34.02790131639222,[3.61856661e-08],12,251.33537119031277
E2W2,-139.4886882878269,-70.37762279359916,3.2678881226305734,-1.9240743288879187,[5.82698759e-08],18,156.27150425819383
E2W1,-245.4734636019744,-53.38919741640889,-7.984237413827259,-75.69210333941508,[6.8117247e-07],20,251.33916483627954
W1W2,105.98804750308634,-16.992659098958498,11.246632456586696,73.77567114378036,[1.28277432e-10],6,107.92915925913373
S1W1,-51.19789744982036,-8.823763797293557,-49.433200987886124,-23.5691386160334,[],2,71.71279433086886
S1W1,-9.517250113707952,19.754041503741725,-32.88813646628021,-39.5275818345,[],1,39.527581834500005
S1W1,-91.2012412761078,-14.151659255162734,-61.512952286983854,-13.528430740584916,[],2,110.91338588753756
S2W1,-58.988178283251514,-19.129491985706558,-44.8396135770682,-12.217410054719732,[],2,76.525378708953
S2W1,-7.198048126660495,14.940296802243427,-24.873822401650852,-29.895340878500004,[],1,29.895340878500008
S2W1,-95.77855231858263,-21.7121015583229,-54.868032380508225,-2.6272697099512996,[],2,112.4964329018076
S2E1,131.06863067997287,272.359962135885,-6.5322976805960025,22.697492961240044,[1.16196451e-07],30,302.3269849616004
S2W1,-169.33323238304254,182.73276352515305,-11.416276083084682,12.531988846183395,[2.16925595e-08],30,249.38993126113613
E1W1,-300.4018630630154,-89.62719861073167,-4.8839784024887365,-10.165504115056649,[4.71096575e-08],30,313.5253854276782
E1W1,-300.40443582215175,-89.61373346684344,-4.8882492975295975,-10.178991287960237,[7.46929332e-08],37,313.5240680851895
E2W1,-245.47091963180364,-53.40360153601813,-7.9725674469951,-145.56973523146806,[7.3711886e-07],100,251.33936992361163
S1S2,-5.7448554053856435,33.57875692023434,0.6417498488877911,31.65119943221275,[3.06717601e-09],36,34.07268881091602
E2W2,-139.4869973242438,-70.38034112991993,3.268245086676849,-1.9276547375698883,[3.00449326e-08],20,156.27122660952043
S1E1,125.32351292854224,305.91767155551804,-5.946830209827425,-88.21807304052109,[3.73466303e-05],40,330.64629054662754
S1W1,-175.08191220627356,216.2976072934071,-10.838256573951128,44.2051544935253,[4.99578189e-05],40,278.4884175476981
E1W1,-300.4054251348157,-89.62006426211082,-4.891426364123612,132.42322753404628,[1.42386074e-06],40,313.5268751170303
S2E2,1.509438184473903,-0.7808585234587292,-4.012070491033336,-4.3571611505000005,[],1,4.357161150500001
E2W2,-6.337685922758901,3.278594726630389,16.84550114982067,18.294435088999997,[],1,18.294435089
S1E2,153.50726928381846,116.67535850380543,40.883593376613575,-19.165421922670603,[],2,197.10172300705685
S1W1,-37.16611713243302,3.6705553739021326,-21.648197473299877,-26.598887221232197,[],2,43.16755370990578
S2W1,-48.19435882504458,-1.6984228642976475,-25.69453284380349,-28.1709985754404,[],2,54.64238172741391
S1E1,-10.946079784926884,-0.5451785663895792,-12.359072745350074,-16.518491500499994,[],1,16.518491500499994
S1E1,-3.125562323699386,-0.26880163502684207,-2.5405756501571837,-4.0368203815,[],1,4.0368203815
S2E1,-8.590146352122794,-0.4278393511963845,-9.699019717112208,-12.963203474999998,[],1,12.963203475
S2E1,-0.5317128306004433,-0.04572786059853205,-0.43219636353332297,-0.6867337680000035,[],1,0.6867337680000035
E1W1,-1.2519506909695153,-0.062354440704249135,-1.413560833403599,-1.8892916234999995,[],1,1.8892916234999995
E1W1,-16.69963555241243,-1.5764785972107038,-13.209639728389575,-21.350824202,[],1,21.350824202
E1W1,13.821777372458428,7.209491647525747,40.54271121684408,43.43650230350001,[],1,43.43650230350002
E1W1,-15.383539302145955,-1.3230004999619485,-12.504324443612347,-19.868611969,[],1,19.868611969
E1W1,1.6236045225598588,3.804452780912322,32.67648292987045,32.937250785,[],1,32.937250785
E1W1,-300.39915612840855,-89.61630400949812,-4.871145052379006,95.86447063676496,[4.18590575e-07],25,313.5194778655771
E1W1,-300.40202487734916,-89.61556881789035,-4.8753667597728025,95.86958638181893,[9.40208493e-07],29,313.5220820389018
E1W1,-300.4089648310565,-89.68451334248886,-4.949236323082189,22.785954811098392,[],4,313.54960217568083
S1E1,8.112607335182421,-1.0433488006737088,11.735662068747041,14.304850180500003,[],1,14.304850180500003
S1E1,183.90438891602383,256.20377380421945,-47.380163474393456,0.28358515859983413,[],2,318.9139035303416
S1E2,150.7843170140218,206.5741056773765,-32.21780063386292,6.727178237989065,[],2,257.77268682208415
S2E1,171.75693492939627,236.9729984784292,-39.865521332493884,4.5607159033806255,[],2,295.3741804818255
S2E2,138.63686302739418,187.34333035158625,-24.70315849196335,11.004308982769857,[],2,234.367124948827
E1W2,-194.41935473862,-106.59510870453772,6.381047541645717,97.29554745454485,[6.70451297e-07],60,221.815509972685
S2E1,131.07976008988646,272.3533531073709,-6.549401327782846,95.84206216213357,[4.12081744e-06],104,302.32622630496815
S1E1,125.33269859289688,305.9339748825891,-5.905575062108113,94.62569326694145,[1.60045975e-07],44,330.66411680261405
S1W1,-175.07126733440958,216.31930066045564,-10.793497468065965,44.217702207203956,[4.83958049e-08],44,278.496836735892
E1W1,-300.4039659273065,-89.61467422213343,-4.887922405958285,-50.40799105973702,[1.96711299e-07],44,313.52388165216394
S1S2,-6.10385291776297,-367815.6654871526,-250235.40808715578,159022.9563838534,[1.06973455e-10],8,444866.41059486533
S1E2,72.64001998932511,3799909.0147852013,2584771.7483918853,-1642496.3967875112,[1.6874078e-10],8,4595688.579223712
S2E2,78.74387290592148,4167724.6781276837,2835007.1550200908,-1801519.3522442048,[1.75759391e-10],8,5040554.98609927
E2W2,-139.48028410157448,-70.37878435577008,3.248441281238563,-38.69448207541632,[1.4202385e-07],23,156.26412035784023
S1W1,-175.06308772927363,216.32770633202995,-10.797786266837178,153.9183930080676,[6.08148036e-07],108,278.49839030135996
S1W1,-175.0714553381777,216.32184134430767,-10.78989800542881,153.91998524971854,[1.9824655e-06],140,278.4987888946502
S1W1,-175.12658436865055,216.27887115983043,-10.718711795301914,44.10273999348223,[1.47910807e-08],16,278.49732753718007
S2W1,-169.3251565934405,182.74198102273735,-11.424990448799988,49.074102949615465,[5.43007858e-07],55,249.39160108203887
S2W2,-63.34679887474061,165.75519131064488,-0.1687630315141888,49.90739767328941,[3.28833299e-07],55,177.44753831785363
W1W2,105.97835771869994,-16.986789712092502,11.256227417285807,0.833294723673994,[1.1124829e-07],55,107.91972009389774
E2W2,1.4488623570227688,3.768917494307892,2.622643215041163,4.814789574,[],1,4.814789574
S1W1,-175.07120910572726,216.3195191055367,-10.793639313011212,80.38002840147743,[6.22726735e-07],79,278.49697530388244
S1W2,-69.09233271477957,199.3335982440199,0.46406360269267566,45.22923921058643,[8.07911795e-07],79,210.96883462707348
W1W2,105.97887639094766,-16.985920861516803,11.257702915703842,-35.15078919089092,[7.18703391e-08],79,107.9202465876525
S1E2,70.39552046269827,269.71539761704975,-2.796959934852751,189.9855145402963,[7.92181212e-08],32,278.7646821206277
S1W1,-175.0837474991943,216.29662516499462,-10.765071991519534,77.70145139522836,[1.32927825e-05],32,278.48596997175713
S1E1,125.33359661921315,305.93286184294686,-5.908491480000237,-121.76443304730816,[8.71934985e-09],20,330.66347949008895
S1W1,-175.0634964261132,216.32304395889116,-10.779031800597068,80.95322148591335,[7.282854e-10],20,278.4942991429706
S1E2,103.01186971554026,35.900646699105685,41.18335842356538,-18.387925293321764,[],2,116.60347656373416
S2E2,98.43455867306544,28.340204395945527,47.828278330040995,-7.486764262688148,[],2,113.04898820591454
E1E2,-57.485305286429195,-44.11645018490332,11.231993603878486,50.97202812914229,[],2,73.32788815388446
E2W1,-194.2131109916481,-50.052305954268434,-102.69631071054924,4.859494552736862,[],2,225.32309700949787
E2W2,-118.72423806267872,-41.526736728140136,-47.25168555660092,21.446499599335183,[],2,134.36009956379075
S2E1,58.18871462031382,-13.113992286519235,0.47193346961179117,8.852278303322748,[],2,59.65002953943065
E1W1,-255.81152964243466,64.50820086415699,28.5080914361387,-7.720213668364465,[],2,265.35553122945055
S1W1,-175.07092843627242,216.32077927037648,-10.798252372790998,44.21974033527454,[4.62978678e-08],28,278.4979565131275
S1W1,-175.0664577369708,216.29930036855035,-10.797513032871748,117.32250466657864,[2.3330154e-08],28,278.4784340881534
E1W1,-300.3982814237226,-89.63865125417476,-4.887156271478119,202.3092893024428,[5.28758001e-09],28,313.52527741382426
E1W1,-300.40212894086636,-89.60649852049191,-4.908326553419641,-47.11134436376524,[8.34070738e-08],9,313.52010353223415
S2E2,76.14705768167391,236.50274208644882,-3.5314719545081346,87.95943729311199,[],4,248.48419004466055
S2W2,-63.34676793279498,165.99354633729385,-0.20887855268439637,49.379156821369065,[],4,177.6702396672343
E2W2,-139.49188755907645,-70.37464286023473,3.2416908744037585,-38.47771164670126,[1.86814474e-07],5,156.2724723430995
S1E1,125.33178788055282,305.9328958803625,-5.911732440669368,58.00432126380139,[4.4484319e-07],80,330.6628833351736
S1W1,-175.0683903633893,216.31801538453809,-10.785778625592457,153.8721816711518,[4.44371438e-07],80,278.4937308179371
E1W1,-300.40017824394204,-89.61488049582435,-4.874046184922975,95.86786040735021,[8.10984777e-07],80,313.5200954029674
S1E1,125.33187483340352,305.93109124816294,-5.911763605054546,-158.15317763898233,[3.38528655e-08],26,330.6612471858016
S1W1,-175.07044107603082,216.32314681577418,-10.789638603356863,-28.957664648070278,[3.56517194e-08],26,278.49915527345144
E1W1,-300.4023159094343,-89.60794443238856,-4.877874998302119,129.1955129909118,[1.51064755e-08],26,313.5202206774687
S1W1,-175.07116831291128,216.31974602401056,-10.790445266795473,7.61975949948293,[1.38803006e-06],40,278.49700214436035
S1W1,-175.07160109412823,216.3188155425365,-10.79059003645068,7.619415447125903,[2.81241972e-10],5,278.4965570715772
S1W1,-175.031994491566,216.15620260140068,-10.53622041201703,7.389739054889162,[],4,278.33561568603466
S2E2,76.14212636712872,236.13329605026857,-3.4338322858833408,-58.0684860883633,[1.62426829e-07],42,248.12970018810557
S1E1,125.40034106042317,305.8760865135105,-6.068588159346575,58.0029373617669,[8.24766714e-05],48,330.6391592070406
S1E1,125.33314869893243,305.9339786591082,-5.908782959599705,21.29753660248798,[4.25071007e-08],37,330.6643482098487
S1W1,-175.0712871232194,216.3202451922647,-10.797032257128933,11.11854531452741,[1.88480789e-08],37,278.49771984808734
S2W1,748.1763671913521,-30649.991831370142,-22943.835976351696,17424.510642483903,[],4,38293.620571176216
S2W2,854.066701130965,-30665.703444510713,-22931.526059457206,17388.345984992702,[],4,38301.040261228176
S2E1,131.0858484771978,272.34909858373686,-6.5565363976137405,-46.95157082041379,[3.68458357e-07],48,302.3251880672434
S2W1,-169.32330917221813,182.73778358741882,-11.432560902222342,-130.68719675565166,[3.11463886e-07],48,249.3876180331652
